id,name,country,city,zip,address,position,state,description,phone,category,actions_serialized,store_img,stores,schedule,marker_img,show_schedule,url_key,meta_title,meta_description,meta_robots,short_description,canonical_url
2633,Romantix South Bend,US,South Bend,46614-1019,2715 S. Main St.,,24,,574-291-1899,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2634,Romantix Springs,US,CO Spgs,80906-5323,1613 La Shelle Way,,13,,719-538-9675,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2635,Romantix Sudio City,US,Studio City,91604-2509,12323 Ventura Blvd,,12,,818-760-9352,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2636,Romantix Waterloo,US,Waterloo,50702-2713,1507 La Porte Rd,,25,,319-234-9340,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2637,Romantix Whitter,US,Whittier,90606-1339,10614 Whittier Blvd,,12,,562-695-6301,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2639,Route 62,US,Alliance,44601,2160 W State St,,47,,330-821-0499,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2641,Route 77,US,Macksburg,45746,19560 State Route 821,,47,,740-783-7624,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2642,RoyalPink,CA,Verdun,H4G1V0,CP 97509 Wellington,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2643,"ROY'S ADULT FANTASY WORLD",US,SAN YSIDRO,92173,4650 BORDER VILLAGE RD. STE. P,,12,,(619) 428-2993,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2645,S&S,US,killeen,76541,1306 carrollton,,57,,(254) 338-1336,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2646,S3 Safe Sex Store,US,Ann Arbor,48104,1209 S. University,,33,,734-741-1434,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2647,Saar-Erotik-Shop,DE,Rehlingen-Siersburg,66780,Antoniusstrasse 6,,,,+49 (0)6869 5090124,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2648,Sanford Video & More,US,Sanford,27330,667 South Horner Blvd.,,44,,919 774 9124,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2649,Sarah,US,Charleston,25312,278 Kanawha 2 Mile Rd,,63,,304-345-0070,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2650,"Sara's Secret",US,Desoto,75115,287 North Beckley Ave,,57,,972-274-9937,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2651,"Sara's Secret- Frisco",US,Frisco,75034,3520 Preston Rd #112,,57,,972-335-6901,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2652,"Sara's Secret- Lewisville",US,Lewisville,75067,2240 S Stemmons Fwy E #400,,57,,214-488-5500,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2653,"Sara's Secret- McKinney",US,McKinney,75070,1970 N Central Expway #124B,,57,,972-540-9400,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2654,"Sara's Secret-Cockrell Hill Rd",US,Dallas,75211,1321 North Cockrell Hill Rd #103,,57,,214-337-0500,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2655,"Sara's Secret-Corsicana",US,Corsicana,75110,3731 W Highway 31 #B,,57,,903-875-0022,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2656,"Sara's Secret-Denton",US,Denton,76207,3112 West University Dr,,57,,940-382-5888,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2657,"Sara's Secret-Kaufman",US,Kaufman,75142,3626 East Highway 175,,57,,972-962-8053,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2658,"Sara's Secret-LBJ & Preston",US,Dallas,75230,5946 LBJ Freeway,,57,,972-385-8422,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2659,"Sara's Secret-Plano",US,Plano,75074,810 North Central Expwy #114,,57,,972-578-6661,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2660,Sassy Me,CA,Thunder Bay,P7C 4S8,50F Limberick Place,,,,807-632-6542,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2661,Sassy Sensations,US,Pittsburgh,15234,4136 Library Road,,51,,412-344-3664,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2662,Sassy Sensations,US,McKees Rocks,15316,6080 Steubenville Pike,,51,,412-787-1977,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2663,Satin Dreams,US,Houston,77037,8900 North Freeway,,57,,281-999-0050,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2664,Saveall Pharmacy,US,San Angelo,76901,2025 W Beauregard,,57,,(324) 234-9393,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2665,Scarlet Intimates,US,Rocklin,95765,5515 Pacific Street Unit 964,,12,,(916) 849-4092,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2666,Schlock #1,US,Lima,45805,1406 Elida Rd,,47,,419-224-8851,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2667,Secret Apparel,US,Marion,29571,2524 E Hwy 76 Ste. D,,54,,843-536-7865,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2669,secret intimacy,US,salt lake city,84115,"346 e 3360 a #3 ",,58,,801 8336005,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2670,Secret Pleasures,US,Washington,20009,1510 U Street NW,,16,,(202) 664-1476,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2671,Secret Pleasures,US,New Bedford,2746,Coffin Ave,,32,,508 982 1385,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2672,secreto de dioses S.L,US,madrid,28400,c/pelayo 12,,7,,(61) 746-7482,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2674,Secrets Love Boutique & Smoke Shop,US,Sacramento,95841,5700 Auburn Boulevard,,12,,916-332-5809,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2675,Secrets of Hollywood,US,Los Angeles,90029,1117 N. Western Ave.,,12,,(323) 467-1640,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2676,Seduction,US,ft myers,33901,3906 cleveland ave,,18,,239-418-1855,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2677,Seduction,MX,Puebla,72140,49 Nte. No. 812-1,,,,(045) 2223441103,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2678,Seduction!,US,Ft. Myers,33901,3906 Cleveland Ave.,,18,,239-418-1855,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2679,Seductions,US,Albuquerque,87112,2528 Juan Tabo NE,,42,,505-293-3654,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2680,Seductions Coors,US,Albuquerque,87114,9784 Coors Blvd. NW Suite C,,42,,505-508-4842,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2681,Seductions Menaul,US,Albuquerque,87110,5205 Menaul NE,,42,,505-883-7536,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2682,Self Serve Sexuality Resource Center,US,Albuquerque,87108,3904b Central Ave SE,,42,,(505) 265-5815,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2685,Sensations 4 u,US,"Pea Ridge ",72751,2071 Park Circle,,Ar26,,479-426-1318,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2686,Sensations Lingerie,US,Beaver Dam,53916,N8089 Highway 33,,64,,920-356-9952,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2687,Sensations Plus,CA,Gatineau,J8M 2A9,"1100 ch de Montreal O, Masson-Angers",,,,819-986-1623,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2688,Sensations Plus,CA,Gatineau,j8t3p4,25 boul gréber,,,,1-819-243-9919,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2689,Sensations Plus,CA,Gatineau,J9H 6J5,4 rue Belmont Aylmer,,,,819-682-2262,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2690,Sensations Video,US,Hollywood,33023,106 south state road 7,,18,,(954) 894-7701,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2693,Sensual Flix Adult Boutique,CA,Ottawa,K1V1C3,800 Hunt Club Road,,,,613-521-7669,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2694,Sensually Yours,US,Honolulu,96817,1130 N. Nimitz Hwy. #A112,,21,,808-599-1655,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2699,Sex Toys eStore,CA,Edmonton,T5W 4X5,Edmonton,,,,1-877-915-0004,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2700,sexetoysunlimited,AU,Melbourne,3037,"13 Balam Green, Sydenham",,,,(6140) 023-2700,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2701,Sexetoysunlimited,AU,Melbourne,3037,Balam Green,,,,(6140) 023-2700,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2702,Sexo Ofertas EIRL,PE,Lima,1,Jr. De la Union 635,,,,(195) 975-6332,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2703,Sexotic & tricks,US,Rio Grande,745,Carr. # 3 Las Tres T,,52,,787 955-0577,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2704,Sexpo Australia,AU,Melbourne,3000,165 Bourke St,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2705,SexShop Hotmaria,FI,Helsinki,500,Vaasankatu 20,,,,(35846) 850-8723,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2706,SEXSHOP SEXOFERTAS E.I.R.L,US,lima,1,jiron de la union 870 int.131,,7,,(511) 347-5364,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2708,Sextopian,US,Lake Elsinore,92530,31735 Riverside Dr. PMB# C-186,,12,,949-933-2136,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2709,Sexual Sensations,JM,kingston,1876,Brentford Road,,,,876-293-1017,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2711,SEXWORLD,US,Minneapolis,55401,241 Second Ave n,,34,,612-672-0556,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2712,SeXXXBar LLC,US,Atlanta,30339,4321 Shadowood Pkwy,,19,,313-622-9371,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2713,Sexy Secrets,AU,South Melbourne,3205,185 Clarendon Street,,,,+61 419 266 988,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2714,Sexy Secrets,AU,South Melbourne,3205,185 Clarnedon Street,,,,+61 3 9466 9088,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2715,Sexy Shop Estasy,IT,Napoli,80126,"via Beniamino Guidetti, 102",,,,(81) 767-0017,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2716,Shades of Love,US,san antonio,78216,300 w. bitters #150,,57,,210-494-3006,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2717,Shagg,CA,Prince George,V2L2L6,1945 Victoria st,,British Columbia,,(250) 563-7424,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2720,Simply For Lovers,US,Wyandanch,11798,"29 Bedford Street, Suite C",,43,,877-264-5360,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2721,Simply Sensuous,US,Jacksonville,32258,14701 Bartram Park Blvd #216,,18,,904-271-5720,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2722,Simply Vibrators,AU,Stirling,5152,mt barker rd,,,,(6141) 396-1889,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2723,Sinclair Institute,US,Hillsborough,27278,"402 Millstone Drive ",,44,,888-736-2247,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2724,SinfulToyz,US,Sunbury,27979,1073 Silver Springs Rd,,44,,252-506-2702,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2725,Sinful Satisfaction,US,Virginia Beach,23462,3565 Campion Ave,,61,,(855) 374-6385,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2726,Sinful.dk,DK,Åbyhøj,8230,Tomsagervej 2,,,,(2) 244-1024,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2727,Skitzo Kitty,US,Palm Desert,92260,73-640 Highway 111,,12,,(760) 568-6300,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2728,Sklep-intymny.pl,PL,Minsk Mazowiecki,05-300,Andriollego 16,,,,0048 25 7583836,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2729,Sleepy fun,US,Bossier,71112,6507barksdale blvd #212,,28,,(318) 393-6873,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2730,sobun international trade,CA,NEW WESTMINSTER,V3M0G8,615 Belmont st,,British Columbia,,(604) 356-6765,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2731,"SoCal Media, Inc.",US,San Diego,92104,3470 Adams Ave,,12,,(619) 299-8041,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2733,Souther Seduction Ent,US,"NEw Orleans ",70114,"3500 Garden Oaks Dr ",,7,,504.617.0815,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2734,Southern Comfort Adult Shop,US,Cumming,30041,4475 N Industrial Drive Suite 400,,19,,(678) 997-3012,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2736,Southern Grace Romance,US,Jacksonville,28540,2131 Blue Creek Road Unit 1,,44,,910-750-3248,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2737,Spank Me Gently,US,Chino,91710,14235 Ramona Ave,,12,,909-606-1950,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2738,Spankys,US,Santa Ana,92703,213 N. Harbor Blvd.,,12,,(714) 554-4495,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2740,SpeakTeasy,US,Boston,2215,30 Peterborough St,,32,,(774) 319-1195,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2741,special ways,DE,Berlin,13585,Achenbachstraße 8,,,,+49 176 78 28 11 47,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2742,Spice Sensuality Boutique,US,Rohnert Park,94928,6597 Commerce Blvd,,12,,707-588-0525,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2743,Spice of Life,US,benson,27504,100 mable court,,44,,(919) 555-1212,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2744,Spice of Life,US,Hallandale,33009,2940 SW 30th Ave.,,18,,954 458 5200,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2746,SPRL Ôdésir,BE,Hotton,6990,Rue des Enneilles 15,,,,(328) 640-0219,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2747,Stag Shop,CA,"Kitchener ",N2C 2N3,10 Manitou Drive Unit #5,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
